Ticker,Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,SMA_100,SMA_200,EMA_20,EMA_50,EMA_100,EMA_200
MSFT,2021-10-21,295.9941,299.7040,295.2136,299.4535,16918100,284.7877,286.6901,274.7399,,288.6663,284.1398,276.4829,267.2709
MSFT,2021-10-22,299.1065,299.7714,296.6011,297.9117,17449300,285.2604,287.0737,275.3405,,289.5468,284.6799,276.9072,267.5758
MSFT,2021-10-25,298.1044,298.1430,295.3099,296.9192,17554500,285.9330,287.3789,275.9466,,290.2489,285.1599,277.3035,267.8678
MSFT,2021-10-26,299.6847,301.0338,297.3720,298.8271,28107300,287.2141,287.6887,276.5228,,291.0659,285.6958,277.7297,268.1758
MSFT,2021-10-27,304.5028,314.2353,304.5028,311.4119,52588700,289.1013,288.2794,277.1958,,293.0036,286.7043,278.3967,268.6060
MSFT,2021-10-28,312.5298,313.0501,309.6678,312.5490,26297900,291.1457,288.9273,277.8922,,294.8651,287.7178,279.0729,269.0433
MSFT,2021-10-29,312.3370,319.9207,312.1154,319.5545,34766000,293.1943,289.5990,278.6487,,297.2164,288.9663,279.8746,269.5459
MSFT,2021-11-01,319.3039,319.4292,314.4954,317.3863,27073200,295.4231,290.0810,279.3485,,299.1374,290.0808,280.6174,270.0219
MSFT,2021-11-02,318.2922,321.3180,317.9935,321.0096,26487100,297.5609,290.6298,280.0783,,301.2205,291.2937,281.4172,270.5293
MSFT,2021-11-03,321.7515,322.7151,318.6197,321.8479,21500100,299.5310,291.2346,280.7972,,303.1850,292.4919,282.2178,271.0399
MSFT,2021-11-04,320.7784,324.2956,317.5213,324.1992,23992200,301.5349,291.8981,281.5544,,305.1863,293.7353,283.0491,271.5688
MSFT,2021-11-05,326.1939,326.4637,322.2527,323.8330,22570100,303.5204,292.6106,282.3173,,306.9622,294.9156,283.8567,272.0889
MSFT,2021-11-08,325.0278,325.3651,322.2719,324.7291,20897000,305.5806,293.3289,283.0553,,308.6543,296.0848,284.6661,272.6127
MSFT,2021-11-09,324.8448,326.3962,322.3587,323.7270,21307400,307.6558,293.9526,283.7974,,310.0898,297.1688,285.4396,273.1213
MSFT,2021-11-10,322.3972,322.4550,317.9164,318.7643,25500900,309.3175,294.5099,284.4592,,310.9159,298.0157,286.0995,273.5754
MSFT,2021-11-11,319.1980,321.6263,318.4849,320.3350,16849800,310.7475,295.0997,285.1089,,311.8130,298.8910,286.7774,274.0407
MSFT,2021-11-12,321.7709,324.9604,321.6456,324.4690,23831000,312.3139,295.7852,285.8023,,313.0183,299.8940,287.5238,274.5425
MSFT,2021-11-15,325.2592,325.5868,321.8769,323.8427,16723000,313.7005,296.4584,286.4758,,314.0492,300.8332,288.2430,275.0330
MSFT,2021-11-16,323.4668,328.2753,323.3030,327.1575,20886800,315.2076,297.2163,287.1985,,315.2976,301.8655,289.0135,275.5517
MSFT,2021-11-17,327.2058,330.3432,326.2983,327.3795,19053400,316.7654,297.9782,287.8878,,316.4483,302.8661,289.7733,276.0674
MSFT,2021-11-18,326.4720,330.5942,325.4487,329.4550,22463500,318.2654,298.8386,288.5721,,317.6870,303.9088,290.5590,276.5986
MSFT,2021-11-19,330.7777,333.1525,330.3529,331.2314,21963400,319.9314,299.7642,289.2789,,318.9769,304.9802,291.3644,277.1422
MSFT,2021-11-22,332.6891,337.5643,327.7946,328.0649,31031100,321.4887,300.6018,289.9474,,319.8425,305.8855,292.0912,277.6489
MSFT,2021-11-23,325.3812,327.6981,322.0120,325.9894,30427600,322.8468,301.3439,290.5369,,320.4279,306.6739,292.7624,278.1299
MSFT,2021-11-24,324.6379,326.4528,322.3500,326.2115,21661300,323.5868,301.9936,291.1286,,320.9787,307.4401,293.4248,278.6083
MSFT,2021-11-26,322.7746,326.2306,316.7603,318.2663,24217200,323.8727,302.4766,291.6189,,320.7204,307.8646,293.9167,279.0029
MSFT,2021-11-29,323.3442,327.2926,323.1511,324.9757,28563500,324.1437,303.1969,292.2005,,321.1257,308.5357,294.5317,279.4604
MSFT,2021-11-30,323.7111,326.0859,317.6002,319.1448,42885600,324.2316,303.9080,292.7188,,320.9370,308.9517,295.0191,279.8552
MSFT,2021-12-01,323.5276,327.5339,317.9863,318.6524,33337600,324.1138,304.5995,293.2381,,320.7194,309.3321,295.4871,280.2413
MSFT,2021-12-02,318.8648,321.9444,316.4514,318.0829,30766000,323.9255,305.2069,293.7166,,320.4683,309.6753,295.9345,280.6178
MSFT,2021-12-03,320.4964,321.1819,307.0197,311.8273,41779300,323.3069,305.6702,294.1177,,319.6454,309.7597,296.2492,280.9283
MSFT,2021-12-06,312.7347,316.1135,308.1781,314.8971,30032600,322.8601,306.1990,294.5638,,319.1932,309.9612,296.6185,281.2663
MSFT,2021-12-07,320.1584,324.1744,318.6717,323.3249,31021900,322.7899,306.9961,295.0969,,319.5866,310.4852,297.1473,281.6848
MSFT,2021-12-08,323.7015,323.8849,319.3476,323.3733,24761000,322.7722,307.9995,295.6664,,319.9473,310.9906,297.6667,282.0996
MSFT,2021-12-09,322.8325,324.8405,320.6218,321.5679,22214200,322.9124,308.9575,296.1957,,320.1016,311.4054,298.1400,282.4924
MSFT,2021-12-10,323.3829,331.1252,323.1994,330.6811,38095700,323.4297,310.1379,296.7960,,321.1092,312.1613,298.7843,282.9719
MSFT,2021-12-13,328.8855,331.8879,327.3409,327.6498,28899400,323.5888,311.1192,297.3205,,321.7321,312.7687,299.3559,283.4164
MSFT,2021-12-14,321.6838,323.0546,312.8892,316.9727,44438700,323.2453,312.0025,297.7043,,321.2788,312.9336,299.7048,283.7503
MSFT,2021-12-15,317.2333,323.5856,313.2656,323.0642,35381100,323.0406,312.8987,298.1549,,321.4489,313.3309,300.1673,284.1415
MSFT,2021-12-16,324.0876,325.1012,311.8369,313.6518,35034800,322.3542,313.5228,298.5355,,320.7063,313.3435,300.4344,284.4351
MSFT,2021-12-17,309.7710,313.6711,306.2667,312.5899,47750300,321.5110,314.0922,298.9086,,319.9333,313.3139,300.6751,284.7153
MSFT,2021-12-20,308.9696,311.6244,306.5755,308.8345,28326500,320.3911,314.5864,299.2415,,318.8763,313.1382,300.8366,284.9553
MSFT,2021-12-21,312.0975,316.3838,308.7283,315.9590,24740600,319.7858,315.2351,299.6609,,318.5984,313.2489,301.1361,285.2638
MSFT,2021-12-22,316.9341,322.0602,314.4724,321.6645,24831500,319.5696,316.0239,300.1382,,318.8904,313.5789,301.5426,285.6260
MSFT,2021-12-23,321.2301,324.7441,321.2108,323.1029,19617800,319.4141,316.7754,300.6078,,319.2916,313.9524,301.9695,285.9989
MSFT,2021-12-27,323.8461,330.6231,323.8172,330.5941,19947000,320.0305,317.5526,301.1582,,320.3681,314.6050,302.5364,286.4426
MSFT,2021-12-28,331.2699,331.9071,328.5379,329.4357,15661500,320.2535,318.2785,301.6680,,321.2316,315.1866,303.0690,286.8704
MSFT,2021-12-29,329.4840,332.3801,327.9201,330.1115,15042000,320.8019,318.9585,302.1851,,322.0773,315.7719,303.6045,287.3006
MSFT,2021-12-30,330.0729,331.2506,327.0899,327.5725,15994500,321.2479,319.5696,302.6878,,322.6007,316.2347,304.0791,287.7014
MSFT,2021-12-31,326.7906,327.6111,324.2227,324.6764,18000800,321.5776,320.1386,303.1796,,322.7984,316.5657,304.4870,288.0693
MSFT,2022-01-03,323.7400,326.2982,318.3628,323.1608,28865100,322.1442,320.6128,303.6514,,322.8329,316.8243,304.8568,288.4184
MSFT,2022-01-04,323.2380,323.5952,314.8295,317.6195,32674300,322.2804,321.0070,304.0403,,322.3364,316.8555,305.1095,288.7090
MSFT,2022-01-05,314.5785,314.7813,305.0406,305.4267,40054300,321.3854,321.1771,304.2780,,320.7259,316.4073,305.1158,288.8753
MSFT,2022-01-06,302.3085,307.6664,300.7060,303.0133,39646100,320.3674,321.2608,304.4748,,319.0390,315.8821,305.0741,289.0160
MSFT,2022-01-07,303.2740,305.5426,299.3546,303.1678,32720000,319.4474,321.0959,304.6877,,317.5275,315.3835,305.0364,289.1568
MSFT,2022-01-10,298.7753,303.8243,294.1415,303.3898,44289500,318.0829,320.9128,304.9200,,316.1810,314.9131,305.0038,289.2985
MSFT,2022-01-11,302.5306,305.6488,299.1614,304.0752,29386800,316.9041,320.6032,305.1011,,315.0281,314.4881,304.9854,289.4455
MSFT,2022-01-12,308.6029,312.2134,306.1025,307.2513,34372200,316.4181,320.4005,305.2407,,314.2875,314.2043,305.0303,289.6227
MSFT,2022-01-13,309.3752,309.7710,293.4754,294.2477,45366000,314.9772,319.8652,305.2475,,312.3789,313.4217,304.8168,289.6687
MSFT,2022-01-14,293.7167,300.0593,293.2340,299.4608,39846400,314.2677,319.4175,305.3260,,311.1486,312.8742,304.7107,289.7661
MSFT,2022-01-18,293.5429,299.0745,291.2936,292.1721,42333200,313.2468,318.7770,305.3375,,309.3413,312.0624,304.4624,289.7901
MSFT,2022-01-19,295.6861,303.0423,292.2204,292.8285,45933900,312.4465,318.1569,305.3838,,307.7687,311.3081,304.2320,289.8203
MSFT,2022-01-20,298.3698,300.8605,290.7144,291.1584,35380700,311.2065,317.4854,305.4072,,306.1867,310.5179,303.9732,289.8336
MSFT,2022-01-21,292.2107,293.5816,285.3758,285.7813,57984400,309.4123,316.7265,305.3396,,304.2434,309.5479,303.6129,289.7933
MSFT,2022-01-24,282.0839,286.8239,266.4930,286.1095,85731500,307.5627,316.0734,305.2917,,302.5163,308.6287,303.2663,289.7566
MSFT,2022-01-25,281.4274,284.7773,275.2973,278.5023,72848600,304.9581,315.2368,305.1682,,300.2293,307.4473,302.7759,289.6446
MSFT,2022-01-26,297.3272,297.8196,282.8852,286.4377,90428900,302.8082,314.4762,305.1307,,298.9158,306.6234,302.4524,289.6127
MSFT,2022-01-27,292.1818,296.6612,287.6156,289.4594,53481300,300.7756,313.7885,305.1234,,298.0152,305.9503,302.1951,289.6112
MSFT,2022-01-28,289.8359,297.8003,284.2560,297.5879,49743700,299.2763,313.1971,305.2067,,297.9745,305.6223,302.1039,289.6906
MSFT,2022-01-31,298.2540,301.5653,295.7633,300.2137,46444500,298.0532,312.6538,305.3160,,298.1878,305.4102,302.0665,289.7953
MSFT,2022-02-01,299.6635,299.8758,294.5663,298.0706,40950400,296.7987,312.0261,305.4323,,298.1766,305.1224,301.9873,289.8776
MSFT,2022-02-02,298.9105,304.2104,298.1865,302.6079,36636000,296.0481,311.4536,305.6089,,298.5986,305.0238,301.9996,290.0043
MSFT,2022-02-03,298.7753,300.4551,289.5752,290.8206,43730000,295.3178,310.7087,305.6553,,297.8579,304.4668,301.7783,290.0124
MSFT,2022-02-04,289.8166,298.1092,289.5849,295.3482,35096500,294.9345,310.0959,305.7199,,297.6188,304.1092,301.6509,290.0655
MSFT,2022-02-07,295.5702,297.1824,289.5172,290.5309,28533300,294.3027,309.3823,305.6879,284.2048,296.9438,303.5767,301.4307,290.0701
MSFT,2022-02-08,290.8206,294.9814,289.5656,294.0160,32421200,293.8340,308.8973,305.6870,284.4200,296.6650,303.2018,301.2839,290.1094
MSFT,2022-02-09,299.1422,301.1309,296.7481,300.4358,31284700,293.6520,308.4065,305.8017,284.6653,297.0241,303.0933,301.2671,290.2122
MSFT,2022-02-10,293.5141,298.4182,290.2897,291.9115,45386200,292.8850,307.8618,305.8849,284.9036,296.5372,302.6548,301.0819,290.2291
MSFT,2022-02-11,292.6935,293.7554,284.0340,284.8257,39175600,292.4139,307.1853,305.8924,285.1162,295.4218,301.9557,300.7599,290.1753
MSFT,2022-02-14,283.5995,286.4860,281.2633,284.7869,36359500,291.6803,306.5194,305.8631,285.3302,294.4090,301.2824,300.4437,290.1217
MSFT,2022-02-15,289.6234,290.3861,286.7369,290.0675,27058300,291.5750,306.0842,305.8772,285.5722,293.9955,300.8426,300.2382,290.1211
MSFT,2022-02-16,288.6358,291.0542,284.0988,289.7289,29982100,291.4200,305.5808,305.8899,285.8320,293.5891,300.4067,300.0301,290.1172
MSFT,2022-02-17,286.6914,287.1171,280.5389,281.2451,32461600,290.9244,304.7392,305.8677,286.0557,292.4135,299.6553,299.6581,290.0290
MSFT,2022-02-18,283.4894,284.2730,276.9693,278.5365,34264000,290.5621,303.8425,305.9210,286.2502,291.0919,298.8271,299.2398,289.9146
MSFT,2022-02-22,275.7020,282.0286,275.2183,278.3333,41736100,290.1733,302.9778,305.9677,286.4307,289.8768,298.0234,298.8259,289.7994
MSFT,2022-02-23,280.7130,282.1835,270.9619,271.1263,37811200,289.8045,301.7867,305.9623,286.6004,288.0910,296.9686,298.2774,289.6136
MSFT,2022-02-24,263.6195,285.5306,262.6618,284.9792,56989700,289.7316,300.9333,306.0263,286.8439,287.7947,296.4985,298.0140,289.5675
MSFT,2022-02-25,285.5113,287.9200,282.1351,287.6105,32546700,289.6391,300.3460,306.1743,287.1353,287.7771,296.1499,297.8080,289.5480
MSFT,2022-02-28,284.7083,289.3808,283.4411,289.0422,34627500,289.2119,299.6656,306.2822,287.4145,287.8976,295.8712,297.6344,289.5430
MSFT,2022-03-01,286.7302,290.1837,282.6188,285.3275,31217800,288.4676,299.0991,306.3110,287.6505,287.6528,295.4577,297.3907,289.5010
MSFT,2022-03-02,285.7241,291.6348,284.1183,290.3965,31873000,288.0838,298.6553,306.3737,287.9262,287.9141,295.2592,297.2522,289.5099
MSFT,2022-03-03,293.0084,293.2406,284.4568,286.2658,27314500,287.2667,298.2039,306.3952,288.1913,287.7572,294.9065,297.0347,289.4776
MSFT,2022-03-04,284.6890,286.0143,277.8013,280.4035,32356500,286.7459,297.4928,306.3639,288.4242,287.0568,294.3378,296.7053,289.3873
MSFT,2022-03-07,279.1168,280.2389,269.4430,269.8106,43157200,285.4690,296.4557,306.2398,288.5879,285.4143,293.3759,296.1728,289.1926
MSFT,2022-03-08,268.7368,274.6959,261.1913,266.8505,48159500,284.2850,295.3306,306.0530,288.7432,283.6463,292.3357,295.5921,288.9702
MSFT,2022-03-09,274.1929,280.1520,271.6197,279.0879,35204500,283.5386,294.3005,305.9265,288.9327,283.2122,291.8162,295.2653,288.8719
MSFT,2022-03-10,273.7866,277.2498,271.4262,276.2728,30628000,282.3304,293.2373,305.7579,289.1035,282.5513,291.2067,294.8892,288.7465
MSFT,2022-03-11,278.5655,280.0649,270.3138,270.9329,27209300,281.2815,292.0537,305.5061,289.2488,281.4448,290.4116,294.4148,288.5693
MSFT,2022-03-14,271.1941,276.0890,266.8216,267.4213,30660700,280.4113,290.8507,305.2101,289.3870,280.1092,289.5100,293.8803,288.3589
MSFT,2022-03-15,271.2037,278.4300,269.6366,277.7819,34245100,280.0610,289.9128,305.0257,289.5753,279.8876,289.0501,293.5615,288.2536
MSFT,2022-03-16,279.6779,284.9598,273.9607,284.7857,37826300,279.7969,289.1453,304.8790,289.8095,280.3540,288.8829,293.3878,288.2191
MSFT,2022-03-17,283.7216,285.9659,279.9295,285.5887,30816600,279.5899,288.5047,304.7558,290.0482,280.8526,288.7537,293.2333,288.1929
MSFT,2022-03-18,285.7338,291.1801,283.1799,290.6287,43390600,280.0591,288.2087,304.6929,290.3197,281.7836,288.8272,293.1817,288.2172
MSFT,2022-03-21,289.1389,290.3481,285.2790,289.4001,28351200,280.6023,287.9364,304.5986,290.5607,282.5090,288.8497,293.1069,288.2290
MSFT,2022-03-22,290.0192,295.0496,289.0228,294.1402,27599700,281.3926,287.7559,304.4259,290.8109,283.6167,289.0572,293.1273,288.2878
MSFT,2022-03-23,290.7061,293.3373,288.0071,289.7193,25715400,282.3223,287.4825,304.1976,291.0449,284.1979,289.0831,293.0598,288.3020
MSFT,2022-03-24,289.3808,294.2758,288.5876,294.1790,24484500,282.7823,287.2845,303.9439,291.2963,285.1485,289.2830,293.0820,288.3605
MSFT,2022-03-25,295.2721,295.5333,289.5259,293.7726,22566500,283.0904,287.0150,303.7077,291.5281,285.9699,289.4590,293.0957,288.4143
MSFT,2022-03-28,294.4014,300.6603,294.4014,300.5636,29578200,283.6665,287.1413,303.5033,291.7908,287.3598,289.8945,293.2436,288.5352
MSFT,2022-03-29,303.6689,305.5166,298.9675,305.1200,30393400,284.6561,287.2545,303.3360,292.0666,289.0512,290.4916,293.4787,288.7003
MSFT,2022-03-30,303.5237,305.6423,301.4148,303.6205,28163600,285.3173,287.4834,303.1302,292.3423,290.4388,291.0064,293.6796,288.8487
MSFT,2022-03-31,303.6592,304.8588,297.8453,298.2516,33422100,285.9166,287.5919,302.8744,292.5958,291.1828,291.2906,293.7701,288.9423
MSFT,2022-04-01,299.2770,300.0122,295.5720,299.3254,27110500,286.8627,287.7552,302.6203,292.8378,291.9583,291.6057,293.8801,289.0456
MSFT,2022-04-04,299.9735,304.8297,299.6059,304.6943,24289600,288.6068,288.1335,302.4300,293.1137,293.1713,292.1189,294.0942,289.2013
MSFT,2022-04-05,303.0497,304.5976,299.7607,300.7377,23156700,290.3012,288.4261,302.2498,293.3545,293.8919,292.4569,294.2258,289.3161
MSFT,2022-04-06,295.2333,296.9843,287.0300,289.7289,40110400,290.8333,288.6506,301.9437,293.5263,293.4954,292.3499,294.1368,289.3202
MSFT,2022-04-07,286.9817,293.7436,286.6818,291.5380,31411200,291.5965,288.7526,301.6144,293.7083,293.3090,292.3181,294.0853,289.3423
MSFT,2022-04-08,290.6384,291.2962,286.6141,287.2816,24361900,292.4140,288.7090,301.2488,293.8623,292.7349,292.1206,293.9506,289.3218
MSFT,2022-04-11,282.2705,283.0638,275.7021,275.9536,34569300,292.8406,288.2764,300.7367,293.9676,291.1367,291.4866,293.5942,289.1887
MSFT,2022-04-12,279.8038,281.2548,271.3392,272.8580,30966700,292.5944,287.7292,300.1915,294.0396,289.3959,290.7561,293.1836,289.0262
MSFT,2022-04-13,273.5062,279.1653,272.1228,278.2366,21907200,292.2669,287.3326,299.6793,294.1257,288.3331,290.2651,292.8876,288.9189
MSFT,2022-04-14,278.6912,278.9040,270.2073,270.7007,28221600,291.5225,286.6944,299.0740,294.1765,286.6538,289.4979,292.4482,288.7376
MSFT,2022-04-18,269.8107,273.2449,269.2593,271.3682,20778000,290.5595,286.3054,298.5071,294.2272,285.1981,288.7869,292.0308,288.5648
MSFT,2022-04-19,270.2654,276.8339,269.3270,275.9922,22297700,289.8891,285.9183,298.0071,294.2720,284.3213,288.2851,291.7132,288.4397
MSFT,2022-04-20,279.9585,280.2488,276.0600,277.0177,22906700,289.0330,285.6480,297.5151,294.3219,283.6257,287.8433,291.4222,288.3260
MSFT,2022-04-21,279.1652,283.7312,270.9232,271.6487,29454600,288.1294,285.2006,297.0490,294.3339,282.4851,287.2082,291.0307,288.1601
MSFT,2022-04-22,272.4903,273.9608,264.4611,265.0899,29405800,286.6750,284.4937,296.4501,294.3253,280.8284,286.3408,290.5170,287.9305
MSFT,2022-04-25,264.3741,271.9390,261.9363,271.5617,35678900,285.5644,284.0867,295.9743,294.3465,279.9458,285.7612,290.1416,287.7677
MSFT,2022-04-26,268.4467,269.2786,261.1914,261.4042,46518400,283.6065,283.6183,295.4018,294.3200,278.1800,284.8061,289.5726,287.5053
MSFT,2022-04-27,272.8967,281.4773,270.0526,273.9802,63477700,282.0495,283.4022,294.9608,294.3387,277.7800,284.3815,289.2638,287.3708
MSFT,2022-04-28,275.8859,281.4870,272.2776,280.1810,33646600,280.8775,283.2044,294.6443,294.3810,278.0087,284.2168,289.0840,287.2992
MSFT,2022-04-29,279.1943,280.4228,267.4794,268.4661,37073900,279.3882,282.7792,294.1800,294.3719,277.0998,283.5991,288.6757,287.1118
MSFT,2022-05-02,268.6499,275.6440,267.2085,275.1894,35151100,278.1814,282.6581,293.6986,294.3978,276.9179,283.2693,288.4086,286.9932
MSFT,2022-05-03,274.6960,274.8604,271.0103,272.5871,25978600,276.5761,282.5391,293.1908,294.4286,276.5054,282.8504,288.0953,286.8498
MSFT,2022-05-04,273.3707,281.3902,267.7019,280.5196,33599300,275.5652,282.5828,292.7803,294.4880,276.8877,282.7590,287.9453,286.7869
MSFT,2022-05-05,276.2244,277.0080,265.3898,268.3016,43260400,274.4938,282.5263,292.1565,294.4763,276.0700,282.1921,287.5563,286.6029
MSFT,2022-05-06,265.8445,270.1396,262.4199,265.7671,37780300,273.2053,282.1421,291.5377,294.4291,275.0888,281.5479,287.1249,286.3956
MSFT,2022-05-09,261.2495,263.4744,254.7294,255.9482,47726000,271.6386,281.5088,290.9274,294.3158,273.2659,280.5440,286.5075,286.0926
MSFT,2022-05-10,262.8263,264.8191,256.4223,260.7077,39336400,270.8763,280.9421,290.3039,294.2294,272.0699,279.7661,285.9966,285.8401
MSFT,2022-05-11,257.0124,262.5071,250.8405,252.0497,48975900,269.8359,280.2766,289.6878,294.1117,270.1632,278.6792,285.3244,285.5038
MSFT,2022-05-12,249.2830,251.4016,241.8633,247.0194,51033800,268.2750,279.4090,289.0321,293.9704,267.9590,277.4377,284.5659,285.1209
MSFT,2022-05-13,248.9541,254.4585,247.0194,252.6011,34925100,267.3700,278.7357,288.4698,293.8557,266.4964,276.4637,283.9329,284.7973
MSFT,2022-05-16,251.4790,257.1478,247.4353,252.9687,32550900,266.4501,278.1870,287.8399,293.7504,265.2080,275.5423,283.3198,284.4806
MSFT,2022-05-17,257.4283,259.5759,253.8974,258.1152,28828800,265.5562,277.9531,287.2044,293.6713,264.5325,274.8589,282.8207,284.2183
MSFT,2022-05-18,255.0124,255.5941,245.0931,246.3633,31356000,264.0235,277.5434,286.4370,293.5224,262.8021,273.7414,282.0987,283.8416
MSFT,2022-05-19,246.1887,249.8443,244.2301,245.4518,32692300,262.7137,276.8707,285.5856,293.3719,261.1497,272.6320,281.3731,283.4596
MSFT,2022-05-20,249.4273,250.6878,238.9553,244.8894,39199300,261.7036,276.2430,284.7401,293.2041,259.6011,271.5441,280.6506,283.0758
MSFT,2022-05-23,247.7304,253.5579,245.7330,252.7337,33175400,260.7622,275.8790,283.9664,293.0757,258.9471,270.8064,280.0978,282.7739
MSFT,2022-05-24,250.0576,253.3931,245.8009,251.7350,29043900,260.2788,275.5653,283.2080,292.9479,258.2602,270.0585,279.5362,282.4651
MSFT,2022-05-25,250.3000,256.5444,249.3207,254.5469,28547900,259.3071,275.1006,282.5067,292.8432,257.9065,269.4502,279.0413,282.1873
MSFT,2022-05-26,254.3045,258.9975,253.4900,257.8242,25002100,258.1893,274.5614,281.8533,292.7524,257.8987,268.9943,278.6212,281.9449
MSFT,2022-05-27,260.3260,265.0384,259.4339,264.9414,26910800,258.0130,274.1484,281.3265,292.6834,258.5694,268.8354,278.3503,281.7757
MSFT,2022-05-31,264.2529,266.4249,260.7623,263.6130,37827700,257.4342,273.6081,280.9084,292.5932,259.0498,268.6306,278.0585,281.5950
MSFT,2022-06-01,266.8418,269.2562,261.8385,264.1462,25292200,257.0122,273.1030,280.5197,292.4972,259.5352,268.4547,277.7830,281.4213
MSFT,2022-06-02,256.4183,266.3085,253.6549,266.2406,44008200,256.2982,272.5450,280.1505,292.4191,260.1738,268.3679,277.5544,281.2703
MSFT,2022-06-03,262.1004,265.1450,260.2581,261.8192,28059000,255.9741,271.9870,279.7347,292.3274,260.3305,268.1111,277.2428,281.0768
MSFT,2022-06-06,263.7972,265.8528,259.1042,260.5877,22400300,255.7151,271.3152,279.2999,292.2005,260.3550,267.8160,276.9130,280.8729
MSFT,2022-06-07,258.5418,264.8347,257.8631,264.2238,22860700,256.1289,270.7242,278.8696,292.0552,260.7234,267.6752,276.6618,280.7072
MSFT,2022-06-08,263.4578,264.7087,261.4216,262.1973,17372300,256.2034,269.9569,278.5491,291.8983,260.8638,267.4603,276.3753,280.5230
MSFT,2022-06-09,259.6472,264.4274,256.5928,256.7480,26439700,256.4383,268.9895,278.1220,291.7240,260.4718,267.0402,275.9867,280.2865
MSFT,2022-06-10,252.6658,252.6658,244.8603,245.3064,31422800,256.3527,267.8232,277.6533,291.4954,259.0275,266.1879,275.3791,279.9384
MSFT,2022-06-13,237.6657,241.4570,234.1944,234.9023,46135800,255.4677,266.5562,277.0740,291.2289,256.7299,264.9611,274.5776,279.4903
MSFT,2022-06-14,236.4536,238.2765,234.1750,237.0645,28651500,254.6725,265.3110,276.5331,290.9701,254.8570,263.8671,273.8348,279.0681
MSFT,2022-06-15,240.7685,247.5462,238.9359,244.1137,33111700,253.9724,264.0994,276.1164,290.7280,253.8338,263.0924,273.2462,278.7203
MSFT,2022-06-16,238.5093,239.9055,235.6392,237.5299,33169200,253.5308,262.8352,275.6306,290.4612,252.2810,262.0900,272.5390,278.3105
MSFT,2022-06-17,237.2681,242.8920,236.6185,240.1285,43084800,253.2646,261.8432,275.2469,290.2076,251.1237,261.2287,271.8972,277.9306
MSFT,2022-06-21,242.6593,247.0129,241.9321,246.0336,29928300,253.3218,260.9331,274.8429,289.9868,250.6389,260.6329,271.3851,277.6132
MSFT,2022-06-22,244.2398,249.3594,242.7659,245.4421,25939900,252.9572,260.0963,274.4027,289.7631,250.1440,260.0371,270.8713,277.2931
MSFT,2022-06-23,247.8080,251.4926,245.9270,250.9981,25861400,252.9204,259.5972,273.9368,289.5718,250.2253,259.6827,270.4778,277.0314
MSFT,2022-06-24,253.8585,259.8411,253.7712,259.5696,33923200,253.1715,259.3314,273.5303,289.4232,251.1152,259.6782,270.2618,276.8577
MSFT,2022-06-27,260.0641,260.1513,255.2838,256.8449,24615100,253.1225,258.9036,273.1181,289.2752,251.6609,259.5671,269.9961,276.6585
MSFT,2022-06-28,255.9626,258.8036,248.5352,248.6904,27295500,252.3100,258.4634,272.5789,289.0939,251.3780,259.1406,269.5742,276.3803
MSFT,2022-06-29,249.7667,254.0136,247.9922,252.3556,20069800,251.7471,258.0832,272.1943,288.9248,251.4711,258.8745,269.2333,276.1412
MSFT,2022-06-30,249.2431,251.6477,245.2191,249.0297,31730900,250.9913,257.5439,271.7311,288.7255,251.2386,258.4884,268.8332,275.8714
MSFT,2022-07-01,248.6031,251.8804,246.8771,251.6962,22837700,250.2641,257.0375,271.3427,288.5153,251.2822,258.2221,268.4938,275.6309
MSFT,2022-07-05,248.3802,254.9930,247.0033,254.8670,22941000,249.9165,256.7018,270.9512,288.3191,251.6236,258.0905,268.2240,275.4243
MSFT,2022-07-06,255.7395,259.8508,254.4305,258.1248,23824400,249.7933,256.5625,270.5281,288.1649,252.2428,258.0918,268.0240,275.2522
MSFT,2022-07-07,257.0680,260.8884,256.9711,260.2484,20859900,249.5946,256.3363,270.2115,288.0482,253.0052,258.1764,267.8700,275.1029
MSFT,2022-07-08,256.7480,259.9575,255.2936,259.5308,19658800,249.4612,256.2988,269.9586,287.9255,253.6267,258.2295,267.7049,274.9479
MSFT,2022-07-11,257.5818,258.4351,254.2172,256.4765,19455200,249.4477,255.9487,269.6754,287.7693,253.8981,258.1608,267.4826,274.7641
MSFT,2022-07-12,257.8049,257.8631,244.3852,245.9657,35868500,249.4806,255.2644,269.2344,287.5558,253.1426,257.6825,267.0565,274.4776
MSFT,2022-07-13,242.5914,245.8494,240.5746,245.0446,29497400,249.9877,254.7960,268.7876,287.3387,252.3714,257.1869,266.6206,274.1847
MSFT,2022-07-14,242.9599,247.3911,238.4705,246.3633,25102800,250.4527,254.2195,268.4388,287.1532,251.7992,256.7625,266.2195,273.9079
MSFT,2022-07-15,247.9535,252.4622,247.0323,248.9231,29774100,250.6931,253.7462,268.1426,287.0318,251.5253,256.4551,265.8770,273.6593
MSFT,2022-07-18,251.8611,252.9180,245.6070,246.5281,20975000,251.1431,253.0664,267.8246,286.8961,251.0494,256.0658,265.4938,273.3893
MSFT,2022-07-19,249.7569,251.8319,245.9754,251.6477,25012600,251.7190,252.7333,267.6298,286.7960,251.1063,255.8925,265.2196,273.1730
MSFT,2022-07-20,252.0065,256.8256,251.0466,254.3045,22788300,252.1326,252.5040,267.3231,286.6747,251.4109,255.8302,265.0035,272.9852
